,ID,DATUM_VON,DATUM_BIS,DAUER,JAHR,MONAT
8594,7327,1982-06-07,1982-06-13,6,1982,6
423,7328,1982-09-20,1982-09-26,6,1982,9
424,7328,1982-09-06,1982-09-12,6,1982,9
425,7328,1982-09-13,1982-09-19,6,1982,9
422,7328,1982-09-27,1982-10-03,6,1982,10
13731,7329,1983-02-07,1983-02-13,6,1983,2
13723,7329,1983-02-21,1983-02-27,6,1983,2
13724,7329,1982-12-13,1982-12-19,6,1982,12
13725,7329,1983-01-31,1983-02-06,6,1983,2
13726,7329,1983-01-24,1983-01-30,6,1983,1
13727,7329,1983-03-07,1983-03-13,6,1983,3
13728,7329,1983-02-28,1983-03-06,6,1983,3
13730,7329,1983-03-14,1983-03-20,6,1983,3
13729,7329,1983-01-03,1983-01-09,6,1983,1
13719,7329,1983-01-10,1983-01-16,6,1983,1
13721,7329,1982-12-27,1983-01-02,6,1983,1
13720,7329,1982-12-06,1982-12-12,6,1982,12
13718,7329,1983-01-17,1983-01-23,6,1983,1
13717,7329,1983-02-14,1983-02-20,6,1983,2
13716,7329,1983-03-21,1983-03-27,6,1983,3
13722,7329,1982-12-20,1982-12-26,6,1982,12
11342,7331,1982-10-25,1982-10-31,6,1982,10
11341,7331,1982-10-11,1982-10-17,6,1982,10
11340,7331,1982-09-27,1982-10-03,6,1982,10
11339,7331,1982-10-04,1982-10-10,6,1982,10
11343,7331,1982-10-18,1982-10-24,6,1982,10
11344,7331,1982-09-20,1982-09-26,6,1982,9
7285,7332,1983-07-04,1983-07-10,6,1983,7
7283,7332,1983-05-16,1983-05-22,6,1983,5
7282,7332,1983-05-02,1983-05-08,6,1983,5
7280,7332,1983-05-09,1983-05-15,6,1983,5
7281,7332,1983-08-08,1983-08-14,6,1983,8
7291,7332,1983-07-18,1983-07-24,6,1983,7
7292,7332,1983-06-27,1983-07-03,6,1983,7
7289,7332,1983-08-01,1983-08-07,6,1983,8
7278,7332,1983-07-25,1983-07-31,6,1983,7
7279,7332,1983-06-20,1983-06-26,6,1983,6
7288,7332,1983-05-30,1983-06-05,6,1983,6
7287,7332,1983-06-13,1983-06-19,6,1983,6
7286,7332,1983-07-11,1983-07-17,6,1983,7
7290,7332,1983-06-06,1983-06-12,6,1983,6
7284,7332,1983-05-23,1983-05-29,6,1983,5
9277,7333,1982-05-24,1982-05-30,6,1982,5
9279,7333,1982-06-21,1982-06-27,6,1982,6
9268,7333,1982-04-26,1982-05-02,6,1982,5
9269,7333,1982-07-12,1982-07-18,6,1982,7
9270,7333,1982-07-05,1982-07-11,6,1982,7
9278,7333,1982-05-03,1982-05-09,6,1982,5
9271,7333,1982-06-07,1982-06-13,6,1982,6
9273,7333,1982-05-10,1982-05-16,6,1982,5
9274,7333,1982-05-31,1982-06-06,6,1982,6
9275,7333,1982-05-17,1982-05-23,6,1982,5
9276,7333,1982-06-28,1982-07-04,6,1982,7
9272,7333,1982-06-14,1982-06-20,6,1982,6
12300,7334,1984-09-17,1984-09-23,6,1984,9
12301,7334,1984-09-10,1984-09-16,6,1984,9
12302,7334,1984-09-24,1984-09-30,6,1984,9
12305,7334,1984-09-03,1984-09-09,6,1984,9
12303,7334,1984-10-01,1984-10-07,6,1984,10
12304,7334,1984-08-27,1984-09-02,6,1984,9
12306,7334,1984-10-08,1984-10-14,6,1984,10
9175,7336,1984-01-09,1984-01-15,6,1984,1
9173,7336,1984-01-16,1984-01-22,6,1984,1
9177,7336,1984-01-02,1984-01-08,6,1984,1
9178,7336,1984-01-23,1984-01-29,6,1984,1
9179,7336,1984-02-06,1984-02-12,6,1984,2
9180,7336,1984-03-12,1984-03-18,6,1984,3
9181,7336,1984-02-13,1984-02-19,6,1984,2
9174,7336,1984-02-20,1984-02-26,6,1984,2
9176,7336,1984-01-30,1984-02-05,6,1984,2
8561,7337,1982-07-26,1982-08-01,6,1982,8
8560,7337,1982-10-18,1982-10-24,6,1982,10
8315,7337,1982-08-30,1982-09-05,6,1982,9
8319,7337,1982-10-25,1982-10-31,6,1982,10
8318,7337,1982-09-13,1982-09-19,6,1982,9
8317,7337,1982-09-27,1982-10-03,6,1982,10
8316,7337,1982-10-11,1982-10-17,6,1982,10
8314,7337,1982-09-06,1982-09-12,6,1982,9
8313,7337,1982-11-29,1982-12-05,6,1982,12
8312,7337,1982-08-09,1982-08-15,6,1982,8
8321,7337,1982-09-20,1982-09-26,6,1982,9
8322,7337,1982-11-15,1982-11-21,6,1982,11
8323,7337,1982-11-01,1982-11-07,6,1982,11
8324,7337,1982-08-16,1982-08-22,6,1982,8
8325,7337,1982-11-08,1982-11-14,6,1982,11
8311,7337,1982-11-22,1982-11-28,6,1982,11
8310,7337,1982-08-23,1982-08-29,6,1982,8
8320,7337,1982-10-04,1982-10-10,6,1982,10
8326,7337,1982-08-02,1982-08-08,6,1982,8
2808,7338,1983-04-18,1983-04-24,6,1983,4
2807,7338,1983-05-30,1983-06-05,6,1983,6
2809,7338,1983-06-20,1983-06-26,6,1983,6
2804,7338,1983-07-04,1983-07-10,6,1983,7
2806,7338,1983-05-02,1983-05-08,6,1983,5
2805,7338,1983-05-09,1983-05-15,6,1983,5
2803,7338,1983-07-11,1983-07-17,6,1983,7
2797,7338,1983-06-06,1983-06-12,6,1983,6
2801,7338,1983-04-25,1983-05-01,6,1983,5
2800,7338,1983-05-16,1983-05-22,6,1983,5
2799,7338,1983-06-27,1983-07-03,6,1983,7
2802,7338,1983-04-11,1983-04-17,6,1983,4
2796,7338,1983-06-13,1983-06-19,6,1983,6
2798,7338,1983-05-23,1983-05-29,6,1983,5
258,7339,1982-07-12,1982-07-18,6,1982,7
250,7339,1982-09-06,1982-09-12,6,1982,9
251,7339,1982-08-23,1982-08-29,6,1982,8
252,7339,1982-08-16,1982-08-22,6,1982,8
256,7339,1982-06-21,1982-06-27,6,1982,6
253,7339,1982-08-02,1982-08-08,6,1982,8
254,7339,1982-07-26,1982-08-01,6,1982,8
260,7339,1982-06-14,1982-06-20,6,1982,6
255,7339,1982-06-28,1982-07-04,6,1982,7
257,7339,1982-09-13,1982-09-19,6,1982,9
263,7339,1982-07-05,1982-07-11,6,1982,7
262,7339,1982-08-09,1982-08-15,6,1982,8
259,7339,1982-07-19,1982-07-25,6,1982,7
261,7339,1982-08-30,1982-09-05,6,1982,9
11621,7340,1983-03-21,1983-03-27,6,1983,3
11619,7340,1983-05-02,1983-05-08,6,1983,5
11620,7340,1983-04-11,1983-04-17,6,1983,4
11616,7340,1983-05-09,1983-05-15,6,1983,5
11617,7340,1983-03-28,1983-04-03,6,1983,4
11613,7340,1983-05-16,1983-05-22,6,1983,5
11618,7340,1983-04-18,1983-04-24,6,1983,4
11615,7340,1983-04-04,1983-04-10,6,1983,4
11614,7340,1983-04-25,1983-05-01,6,1983,5
16,7341,1983-09-26,1983-10-02,6,1983,10
17,7341,1983-08-22,1983-08-28,6,1983,8
18,7341,1983-08-01,1983-08-07,6,1983,8
19,7341,1983-09-05,1983-09-11,6,1983,9
14,7341,1983-09-19,1983-09-25,6,1983,9
15,7341,1983-08-08,1983-08-14,6,1983,8
13,7341,1983-08-29,1983-09-04,6,1983,9
12,7341,1983-08-15,1983-08-21,6,1983,8
21,7341,1983-07-25,1983-07-31,6,1983,7
20,7341,1983-09-12,1983-09-18,6,1983,9
11,7341,1983-10-10,1983-10-16,6,1983,10
4516,7343,1985-05-13,1985-05-19,6,1985,5
4517,7343,1985-05-27,1985-06-02,6,1985,6
4518,7343,1985-03-25,1985-03-31,6,1985,3
4519,7343,1985-05-06,1985-05-12,6,1985,5
4525,7343,1985-04-29,1985-05-05,6,1985,5
4521,7343,1985-03-18,1985-03-24,6,1985,3
4522,7343,1985-04-08,1985-04-14,6,1985,4
4523,7343,1985-03-11,1985-03-17,6,1985,3
4524,7343,1985-05-20,1985-05-26,6,1985,5
4507,7343,1985-04-01,1985-04-07,6,1985,4
4520,7343,1985-04-15,1985-04-21,6,1985,4
4506,7343,1985-04-22,1985-04-28,6,1985,4
12241,7347,1984-07-16,1984-07-22,6,1984,7
12240,7347,1984-08-06,1984-08-12,6,1984,8
12239,7347,1984-07-23,1984-07-29,6,1984,7
12238,7347,1984-07-09,1984-07-15,6,1984,7
12237,7347,1984-08-13,1984-08-19,6,1984,8
12236,7347,1984-08-20,1984-08-26,6,1984,8
12235,7347,1984-06-25,1984-07-01,6,1984,7
12234,7347,1984-07-02,1984-07-08,6,1984,7
7717,7349,1985-08-26,1985-09-01,6,1985,9
7718,7349,1985-08-12,1985-08-18,6,1985,8
7719,7349,1985-08-19,1985-08-25,6,1985,8
377,7353,1983-11-14,1983-11-20,6,1983,11
375,7353,1983-09-26,1983-10-02,6,1983,10
374,7353,1983-10-17,1983-10-23,6,1983,10
373,7353,1983-10-24,1983-10-30,6,1983,10
372,7353,1983-11-07,1983-11-13,6,1983,11
371,7353,1983-10-31,1983-11-06,6,1983,11
370,7353,1983-10-03,1983-10-09,6,1983,10
376,7353,1983-10-10,1983-10-16,6,1983,10
20953,7358,1981-06-08,1981-06-14,6,1981,6
20958,7358,1981-04-27,1981-05-03,6,1981,5
20957,7358,1981-05-25,1981-05-31,6,1981,5
20956,7358,1981-06-22,1981-06-28,6,1981,6
20955,7358,1981-06-01,1981-06-07,6,1981,6
20954,7358,1981-06-15,1981-06-21,6,1981,6
20952,7358,1981-04-20,1981-04-26,6,1981,4
1773,7381,1997-10-13,1997-10-19,6,1997,10
1770,7381,1997-10-27,1997-11-02,6,1997,11
1774,7381,1997-11-03,1997-11-09,6,1997,11
1775,7381,1997-09-29,1997-10-05,6,1997,10
1776,7381,1997-11-10,1997-11-16,6,1997,11
1772,7381,1997-10-20,1997-10-26,6,1997,10
1771,7381,1997-10-06,1997-10-12,6,1997,10
1769,7381,1997-09-22,1997-09-28,6,1997,9
10179,7388,1997-12-01,1997-12-07,6,1997,12
10180,7388,1997-12-08,1997-12-14,6,1997,12
16187,7397,2001-12-24,2002-01-06,13,2002,1
16186,7397,2002-02-18,2002-02-24,6,2002,2
16254,7397,2001-12-10,2001-12-16,6,2001,12
16253,7397,2001-10-22,2001-10-28,6,2001,10
16252,7397,2001-11-05,2001-11-11,6,2001,11
15894,7397,2002-02-25,2002-03-03,6,2002,3
16184,7397,2001-09-24,2001-09-30,6,2001,9
16185,7397,2002-02-11,2002-02-17,6,2002,2
15526,7397,2001-10-15,2001-10-21,6,2001,10
15589,7397,2002-01-07,2002-01-13,6,2002,1
15525,7397,2001-11-26,2001-12-02,6,2001,12
15588,7397,2002-01-28,2002-02-03,6,2002,2
16188,7397,2001-11-19,2001-11-25,6,2001,11
15524,7397,2002-01-14,2002-01-20,6,2002,1
15522,7397,2001-10-29,2001-11-04,6,2001,11
15521,7397,2001-12-03,2001-12-09,6,2001,12
16183,7397,2001-11-12,2001-11-18,6,2001,11
15520,7397,2002-02-04,2002-02-10,6,2002,2
16182,7397,2002-01-21,2002-01-27,6,2002,1
16190,7397,2001-12-17,2001-12-23,6,2001,12
16191,7397,2001-09-17,2001-09-23,6,2001,9
16192,7397,2001-09-10,2001-09-16,6,2001,9
15523,7397,2001-10-01,2001-10-07,6,2001,10
16189,7397,2001-10-08,2001-10-14,6,2001,10
13234,7402,1993-02-01,1993-02-07,6,1993,2
13228,7402,1993-01-25,1993-01-31,6,1993,1
13233,7402,1992-12-14,1992-12-20,6,1992,12
13232,7402,1993-01-11,1993-01-17,6,1993,1
13231,7402,1992-11-02,1992-11-08,6,1992,11
13230,7402,1992-11-30,1992-12-06,6,1992,12
13223,7402,1992-10-26,1992-11-01,6,1992,11
13236,7402,1993-02-08,1993-02-14,6,1993,2
13238,7402,1992-10-19,1992-10-25,6,1992,10
13239,7402,1993-02-15,1993-02-21,6,1993,2
13240,7402,1992-11-09,1992-11-15,6,1992,11
13235,7402,1992-10-05,1992-10-11,6,1992,10
13222,7402,1992-11-23,1992-11-29,6,1992,11
13237,7402,1992-11-16,1992-11-22,6,1992,11
13224,7402,1993-01-04,1993-01-10,6,1993,1
13225,7402,1992-12-21,1993-01-03,13,1993,1
13226,7402,1992-12-07,1992-12-13,6,1992,12
13227,7402,1993-02-22,1993-02-28,6,1993,2
13229,7402,1993-01-18,1993-01-24,6,1993,1
17510,7921,1986-02-10,1986-02-16,6,1986,2
17511,7921,1986-02-17,1986-02-23,6,1986,2
17512,7921,1986-01-06,1986-01-12,6,1986,1
17513,7921,1986-03-03,1986-03-09,6,1986,3
17509,7921,1986-03-10,1986-03-16,6,1986,3
17504,7921,1986-01-20,1986-01-26,6,1986,1
17505,7921,1985-12-23,1986-01-05,13,1986,1
17503,7921,1986-02-24,1986-03-02,6,1986,3
17506,7921,1986-02-03,1986-02-09,6,1986,2
17507,7921,1986-01-27,1986-02-02,6,1986,2
17508,7921,1986-01-13,1986-01-19,6,1986,1
8628,7922,1978-02-13,1978-02-19,6,1978,2
8629,7922,1978-01-30,1978-02-05,6,1978,2
8630,7922,1978-01-23,1978-01-29,6,1978,1
8609,7922,1978-05-01,1978-05-07,6,1978,5
8625,7922,1978-03-06,1978-03-12,6,1978,3
8608,7922,1978-05-08,1978-05-14,6,1978,5
8600,7922,1978-04-17,1978-04-23,6,1978,4
8607,7922,1978-05-15,1978-05-21,6,1978,5
8606,7922,1978-05-22,1978-05-28,6,1978,5
8631,7922,1978-01-16,1978-01-22,6,1978,1
8603,7922,1978-03-27,1978-04-02,6,1978,4
8604,7922,1978-03-20,1978-03-26,6,1978,3
8616,7922,1977-10-17,1977-10-23,6,1977,10
8601,7922,1978-04-10,1978-04-16,6,1978,4
8614,7922,1977-10-31,1977-11-06,6,1977,11
8624,7922,1978-02-06,1978-02-12,6,1978,2
8626,7922,1978-02-27,1978-03-05,6,1978,3
8627,7922,1978-02-20,1978-02-26,6,1978,2
8623,7922,1978-03-13,1978-03-19,6,1978,3
8622,7922,1977-11-28,1977-12-04,6,1977,12
8621,7922,1978-01-02,1978-01-08,6,1978,1
8620,7922,1977-12-05,1977-12-11,6,1977,12
8617,7922,1977-12-26,1978-01-01,6,1978,1
8619,7922,1977-12-12,1977-12-18,6,1977,12
8605,7922,1978-05-29,1978-06-04,6,1978,6
8613,7922,1977-11-07,1977-11-13,6,1977,11
8612,7922,1977-11-14,1977-11-20,6,1977,11
8611,7922,1977-11-21,1977-11-27,6,1977,11
8610,7922,1978-04-24,1978-04-30,6,1978,4
8602,7922,1978-04-03,1978-04-09,6,1978,4
8618,7922,1977-12-19,1977-12-25,6,1977,12
8615,7922,1977-10-24,1977-10-30,6,1977,10
8632,7922,1978-01-09,1978-01-15,6,1978,1
284,7923,1984-10-22,1984-10-28,6,1984,10
283,7923,1984-11-26,1984-12-02,6,1984,12
282,7923,1984-10-29,1984-11-04,6,1984,11
281,7923,1984-11-19,1984-11-25,6,1984,11
280,7923,1984-10-15,1984-10-21,6,1984,10
279,7923,1984-11-12,1984-11-18,6,1984,11
277,7923,1984-11-05,1984-11-11,6,1984,11
278,7923,1984-12-03,1984-12-09,6,1984,12
15453,7927,1985-03-11,1985-03-17,6,1985,3
15456,7927,1985-03-25,1985-03-31,6,1985,3
15455,7927,1985-03-04,1985-03-10,6,1985,3
15454,7927,1985-03-18,1985-03-24,6,1985,3
8906,7930,1986-05-26,1986-06-01,6,1986,6
8902,7930,1986-04-28,1986-05-04,6,1986,5
8903,7930,1986-04-21,1986-04-27,6,1986,4
8904,7930,1986-05-12,1986-05-18,6,1986,5
8901,7930,1986-05-19,1986-05-25,6,1986,5
8908,7930,1986-05-05,1986-05-11,6,1986,5
8907,7930,1986-06-02,1986-06-08,6,1986,6
8905,7930,1986-04-14,1986-04-20,6,1986,4
15657,8021,1998-01-19,1998-01-25,6,1998,1
15654,8021,1998-02-09,1998-02-15,6,1998,2
15656,8021,1998-02-02,1998-02-08,6,1998,2
15655,8021,1998-01-26,1998-02-01,6,1998,2
15659,8021,1998-01-12,1998-01-18,6,1998,1
15658,8021,1998-02-16,1998-02-22,6,1998,2
15660,8021,1997-12-22,1998-01-04,13,1998,1
9990,8040,1998-02-23,1998-03-01,6,1998,3
9991,8040,1998-02-16,1998-02-22,6,1998,2
15051,8062,1998-03-30,1998-04-05,6,1998,4
15053,8062,1998-03-23,1998-03-29,6,1998,3
15052,8062,1998-04-06,1998-04-12,6,1998,4
15050,8062,1998-03-16,1998-03-22,6,1998,3
10396,8239,2003-03-17,2003-03-23,6,2003,3
10397,8239,2003-03-03,2003-03-09,6,2003,3
10399,8239,2003-02-24,2003-03-02,6,2003,3
10398,8239,2003-03-10,2003-03-16,6,2003,3
14270,8321,1984-05-14,1984-05-20,6,1984,5
14275,8321,1984-04-09,1984-04-15,6,1984,4
14274,8321,1984-04-30,1984-05-06,6,1984,5
14272,8321,1984-06-11,1984-06-17,6,1984,6
14273,8321,1984-04-23,1984-04-29,6,1984,4
14271,8321,1984-05-07,1984-05-13,6,1984,5
14263,8321,1984-06-04,1984-06-10,6,1984,6
14264,8321,1984-06-18,1984-06-24,6,1984,6
14261,8321,1984-05-28,1984-06-03,6,1984,6
14260,8321,1984-05-21,1984-05-27,6,1984,5
14262,8321,1984-04-16,1984-04-22,6,1984,4
7610,8322,1983-04-18,1983-04-24,6,1983,4
7612,8322,1983-04-11,1983-04-17,6,1983,4
7601,8322,1983-06-06,1983-06-12,6,1983,6
7602,8322,1983-06-13,1983-06-19,6,1983,6
7613,8322,1983-05-16,1983-05-22,6,1983,5
7603,8322,1983-07-11,1983-07-17,6,1983,7
7604,8322,1983-05-23,1983-05-29,6,1983,5
7614,8322,1983-05-02,1983-05-08,6,1983,5
7605,8322,1983-06-27,1983-07-03,6,1983,7
7606,8322,1983-07-04,1983-07-10,6,1983,7
7607,8322,1983-07-18,1983-07-24,6,1983,7
7608,8322,1983-05-30,1983-06-05,6,1983,6
7609,8322,1983-04-25,1983-05-01,6,1983,5
7600,8322,1983-05-09,1983-05-15,6,1983,5
7599,8322,1983-06-20,1983-06-26,6,1983,6
7611,8322,1983-04-04,1983-04-10,6,1983,4
7598,8322,1983-07-25,1983-07-31,6,1983,7
11643,8324,1989-05-15,1989-05-21,6,1989,5
11640,8324,1989-06-05,1989-06-11,6,1989,6
11641,8324,1989-05-08,1989-05-14,6,1989,5
11647,8324,1989-05-29,1989-06-04,6,1989,6
11646,8324,1989-06-12,1989-06-18,6,1989,6
11645,8324,1989-05-01,1989-05-07,6,1989,5
11644,8324,1989-06-19,1989-06-25,6,1989,6
11642,8324,1989-05-22,1989-05-28,6,1989,5
2017,8352,1998-06-22,1998-06-28,6,1998,6
2024,8352,1998-12-07,1998-12-13,6,1998,12
2018,8352,1998-12-28,1999-01-10,13,1999,1
2019,8352,1998-10-05,1998-10-11,6,1998,10
2020,8352,1998-07-27,1998-08-02,6,1998,8
2021,8352,1998-12-21,1998-12-27,6,1998,12
2046,8352,1998-09-14,1998-09-20,6,1998,9
2038,8352,1998-11-16,1998-11-22,6,1998,11
2037,8352,1998-08-17,1998-08-23,6,1998,8
2044,8352,1998-07-13,1998-07-19,6,1998,7
2043,8352,1998-08-03,1998-08-09,6,1998,8
2042,8352,1998-10-19,1998-10-25,6,1998,10
2041,8352,1998-11-30,1998-12-06,6,1998,12
2040,8352,1999-01-18,1999-01-24,6,1999,1
2039,8352,1998-10-12,1998-10-18,6,1998,10
2035,8352,1998-08-24,1998-08-30,6,1998,8
2036,8352,1998-07-20,1998-07-26,6,1998,7
2045,8352,1998-12-14,1998-12-20,6,1998,12
2022,8352,1998-11-09,1998-11-15,6,1998,11
2023,8352,1998-07-06,1998-07-12,6,1998,7
2030,8352,1998-09-21,1998-09-27,6,1998,9
2027,8352,1998-08-31,1998-09-06,6,1998,9
2026,8352,1998-11-02,1998-11-08,6,1998,11
2025,8352,1998-09-28,1998-10-04,6,1998,10
2031,8352,1999-01-11,1999-01-17,6,1999,1
2028,8352,1998-08-10,1998-08-16,6,1998,8
2029,8352,1998-06-29,1998-07-05,6,1998,7
2032,8352,1998-10-26,1998-11-01,6,1998,11
2033,8352,1998-11-23,1998-11-29,6,1998,11
2034,8352,1998-09-07,1998-09-13,6,1998,9
12988,8452,2002-12-02,2002-12-08,6,2002,12
12989,8452,2002-11-04,2002-11-10,6,2002,11
12986,8452,2002-11-25,2002-12-01,6,2002,12
12985,8452,2002-11-11,2002-11-17,6,2002,11
12987,8452,2002-11-18,2002-11-24,6,2002,11
24,8536,1998-06-01,1998-06-07,6,1998,6
23,8536,1998-06-15,1998-06-21,6,1998,6
25,8536,1998-06-29,1998-07-05,6,1998,7
26,8536,1998-05-25,1998-05-31,6,1998,5
27,8536,1998-06-22,1998-06-28,6,1998,6
28,8536,1998-06-08,1998-06-14,6,1998,6
8677,8549,2003-03-24,2003-03-30,6,2003,3
8661,8549,2003-04-14,2003-04-20,6,2003,4
8660,8549,2003-05-26,2003-06-01,6,2003,6
8657,8549,2003-05-05,2003-05-11,6,2003,5
8665,8549,2003-07-07,2003-07-13,6,2003,7
8671,8549,2003-03-17,2003-03-23,6,2003,3
8659,8549,2003-07-21,2003-07-27,6,2003,7
8672,8549,2003-06-23,2003-06-29,6,2003,6
8673,8549,2003-05-19,2003-05-25,6,2003,5
8674,8549,2003-03-10,2003-03-16,6,2003,3
8675,8549,2003-06-09,2003-06-15,6,2003,6
8676,8549,2003-06-30,2003-07-06,6,2003,7
8658,8549,2003-04-21,2003-04-27,6,2003,4
8662,8549,2003-04-07,2003-04-13,6,2003,4
8664,8549,2003-04-28,2003-05-04,6,2003,5
8669,8549,2003-05-12,2003-05-18,6,2003,5
8666,8549,2003-06-16,2003-06-22,6,2003,6
8667,8549,2003-07-14,2003-07-20,6,2003,7
8663,8549,2003-03-03,2003-03-09,6,2003,3
8668,8549,2003-06-02,2003-06-08,6,2003,6
8670,8549,2003-03-31,2003-04-06,6,2003,4
17586,8566,1995-02-27,1995-03-05,6,1995,3
17587,8566,1995-03-27,1995-04-02,6,1995,4
17588,8566,1995-04-03,1995-04-09,6,1995,4
17577,8566,1995-02-20,1995-02-26,6,1995,2
17576,8566,1995-03-06,1995-03-12,6,1995,3
17584,8566,1995-04-24,1995-04-30,6,1995,4
17581,8566,1995-03-13,1995-03-19,6,1995,3
17580,8566,1995-03-20,1995-03-26,6,1995,3
17582,8566,1995-04-17,1995-04-23,6,1995,4
17585,8566,1995-05-08,1995-05-14,6,1995,5
17578,8566,1995-05-15,1995-05-21,6,1995,5
17579,8566,1995-04-10,1995-04-16,6,1995,4
17583,8566,1995-05-01,1995-05-07,6,1995,5
18082,8567,1996-02-05,1996-02-11,6,1996,2
18083,8567,1996-01-15,1996-01-21,6,1996,1
18079,8567,1995-12-04,1995-12-10,6,1995,12
18078,8567,1996-01-29,1996-02-04,6,1996,2
18081,8567,1995-12-18,1995-12-24,6,1995,12
18077,8567,1996-02-12,1996-02-18,6,1996,2
18076,8567,1996-02-19,1996-02-25,6,1996,2
18075,8567,1996-01-22,1996-01-28,6,1996,1
18074,8567,1995-12-25,1996-01-07,13,1996,1
18080,8567,1996-01-08,1996-01-14,6,1996,1
16909,8569,1992-01-06,1992-01-12,6,1992,1
16804,8569,1992-02-10,1992-02-16,6,1992,2
16908,8569,1992-02-03,1992-02-09,6,1992,2
16910,8569,1992-02-17,1992-02-23,6,1992,2
16907,8569,1992-01-20,1992-01-26,6,1992,1
8585,8572,1983-08-15,1983-08-21,6,1983,8
8583,8572,1983-08-29,1983-09-04,6,1983,9
8579,8572,1983-08-01,1983-08-07,6,1983,8
8580,8572,1983-07-25,1983-07-31,6,1983,7
8581,8572,1983-08-08,1983-08-14,6,1983,8
8582,8572,1983-08-22,1983-08-28,6,1983,8
8578,8572,1983-09-12,1983-09-18,6,1983,9
8584,8572,1983-07-11,1983-07-17,6,1983,7
8586,8572,1983-09-05,1983-09-11,6,1983,9
8577,8572,1983-07-18,1983-07-24,6,1983,7
4685,8576,1979-12-03,1979-12-09,6,1979,12
4680,8576,1979-11-05,1979-11-11,6,1979,11
4681,8576,1979-10-29,1979-11-04,6,1979,11
4682,8576,1979-10-22,1979-10-28,6,1979,10
4683,8576,1979-10-08,1979-10-14,6,1979,10
4684,8576,1979-12-10,1979-12-16,6,1979,12
4686,8576,1979-11-26,1979-12-02,6,1979,12
4687,8576,1979-11-19,1979-11-25,6,1979,11
4688,8576,1979-11-12,1979-11-18,6,1979,11
3690,8589,1979-05-28,1979-06-03,6,1979,6
3691,8589,1979-05-21,1979-05-27,6,1979,5
3692,8589,1979-05-14,1979-05-20,6,1979,5
3693,8589,1979-04-30,1979-05-06,6,1979,5
3688,8589,1979-06-11,1979-06-17,6,1979,6
3689,8589,1979-06-04,1979-06-10,6,1979,6
3685,8589,1979-07-02,1979-07-08,6,1979,7
3350,8589,1979-07-09,1979-07-15,6,1979,7
3687,8589,1979-06-18,1979-06-24,6,1979,6
3686,8589,1979-06-25,1979-07-01,6,1979,7
6602,8597,1980-01-21,1980-01-27,6,1980,1
6607,8597,1979-12-17,1979-12-23,6,1979,12
6606,8597,1979-12-24,1979-12-30,6,1979,12
6605,8597,1979-12-31,1980-01-06,6,1980,1
6610,8597,1979-11-26,1979-12-02,6,1979,12
6611,8597,1979-11-19,1979-11-25,6,1979,11
6604,8597,1980-01-07,1980-01-13,6,1980,1
6603,8597,1980-01-14,1980-01-20,6,1980,1
6608,8597,1979-12-10,1979-12-16,6,1979,12
6601,8597,1980-02-04,1980-02-10,6,1980,2
6609,8597,1979-12-03,1979-12-09,6,1979,12
6599,8597,1979-10-22,1979-10-28,6,1979,10
6598,8597,1979-10-29,1979-11-04,6,1979,11
6597,8597,1979-11-05,1979-11-11,6,1979,11
6596,8597,1979-11-12,1979-11-18,6,1979,11
6600,8597,1979-10-15,1979-10-21,6,1979,10
4572,8600,1984-02-06,1984-02-12,6,1984,2
4573,8600,1984-01-23,1984-01-29,6,1984,1
4571,8600,1984-01-09,1984-01-15,6,1984,1
4574,8600,1984-04-30,1984-05-06,6,1984,5
4575,8600,1984-03-19,1984-03-25,6,1984,3
4576,8600,1984-04-23,1984-04-29,6,1984,4
4592,8600,1984-02-20,1984-02-26,6,1984,2
4569,8600,1984-05-07,1984-05-13,6,1984,5
4593,8600,1984-03-26,1984-04-01,6,1984,4
4568,8600,1984-02-27,1984-03-04,6,1984,3
4565,8600,1984-02-13,1984-02-19,6,1984,2
4567,8600,1984-03-12,1984-03-18,6,1984,3
4566,8600,1984-01-30,1984-02-05,6,1984,2
4590,8600,1984-03-05,1984-03-11,6,1984,3
4591,8600,1984-04-02,1984-04-08,6,1984,4
4570,8600,1984-04-09,1984-04-15,6,1984,4
4589,8600,1984-04-16,1984-04-22,6,1984,4
5494,8601,1985-05-20,1985-05-26,6,1985,5
5488,8601,1985-05-13,1985-05-19,6,1985,5
5485,8601,1985-05-06,1985-05-12,6,1985,5
5486,8601,1985-04-29,1985-05-05,6,1985,5
5487,8601,1985-06-17,1985-06-23,6,1985,6
5484,8601,1985-07-08,1985-07-14,6,1985,7
5493,8601,1985-06-03,1985-06-09,6,1985,6
5495,8601,1985-05-27,1985-06-02,6,1985,6
5490,8601,1985-07-15,1985-07-21,6,1985,7
5492,8601,1985-06-24,1985-06-30,6,1985,6
5489,8601,1985-06-10,1985-06-16,6,1985,6
5491,8601,1985-07-01,1985-07-07,6,1985,7
4619,8602,1987-06-22,1987-06-28,6,1987,6
4617,8602,1987-05-04,1987-05-10,6,1987,5
4616,8602,1987-06-01,1987-06-07,6,1987,6
4620,8602,1987-05-18,1987-05-24,6,1987,5
4621,8602,1987-06-15,1987-06-21,6,1987,6
4618,8602,1987-06-08,1987-06-14,6,1987,6
4622,8602,1987-05-25,1987-05-31,6,1987,5
12501,8603,1985-05-06,1985-05-12,6,1985,5
12496,8603,1985-07-08,1985-07-14,6,1985,7
12493,8603,1985-06-10,1985-06-16,6,1985,6
