,ID,Number_of_Stopwords,Stopword_Percentage
6864,12074,50,0.0021966435286881643
6865,12074,50,0.0021966435286881643
6866,12074,50,0.0021966435286881643
6867,12074,50,0.0021966435286881643
6868,12074,50,0.0021966435286881643
6869,12074,50,0.0021966435286881643
6870,12074,50,0.0021966435286881643
6871,12074,50,0.0021966435286881643
6872,11059,43,0.0018891134346718215
6873,147338,36,0.0015815833406554783
6874,4412,41,0.0018012476935242948
6875,4412,41,0.0018012476935242948
6876,4412,41,0.0018012476935242948
6877,4412,41,0.0018012476935242948
6878,4412,41,0.0018012476935242948
6879,1618389,56,0.0024602407521307442
6880,11911,82,0.0036024953870485896
6881,11911,82,0.0036024953870485896
6882,11911,82,0.0036024953870485896
6883,11911,82,0.0036024953870485896
6884,11911,82,0.0036024953870485896
6885,11911,82,0.0036024953870485896
6886,11911,82,0.0036024953870485896
6887,103785,67,0.0029435023284421404
6888,6240,59,0.002592039363852034
6889,6240,59,0.002592039363852034
6890,6240,59,0.002592039363852034
6891,6240,59,0.002592039363852034
6892,6240,59,0.002592039363852034
6893,6240,59,0.002592039363852034
6894,14165,31,0.001361918987786662
6895,14165,31,0.001361918987786662
6896,14165,31,0.001361918987786662
6897,14165,31,0.001361918987786662
6898,14165,31,0.001361918987786662
6899,14165,31,0.001361918987786662
6900,14165,31,0.001361918987786662
6901,14165,31,0.001361918987786662
6902,14165,31,0.001361918987786662
6903,1081683,19,0.0008347245409015025
6904,145270,72,0.0031631666813109567
6905,145270,72,0.0031631666813109567
6906,145270,72,0.0031631666813109567
6907,145270,72,0.0031631666813109567
6908,145270,72,0.0031631666813109567
6909,145270,72,0.0031631666813109567
6910,145270,72,0.0031631666813109567
6911,145270,72,0.0031631666813109567
6912,1100645,36,0.0015815833406554783
6913,17502,36,0.0015815833406554783
6914,17502,36,0.0015815833406554783
6915,17502,36,0.0015815833406554783
6916,17502,36,0.0015815833406554783
6917,17502,36,0.0015815833406554783
6918,17502,36,0.0015815833406554783
6919,17502,36,0.0015815833406554783
6920,17502,36,0.0015815833406554783
6921,17502,36,0.0015815833406554783
6922,17502,36,0.0015815833406554783
6923,17502,36,0.0015815833406554783
6924,17502,36,0.0015815833406554783
6925,17502,36,0.0015815833406554783
6926,17502,36,0.0015815833406554783
6927,17502,36,0.0015815833406554783
6928,17502,36,0.0015815833406554783
6929,17502,36,0.0015815833406554783
6930,17502,36,0.0015815833406554783
6931,17502,36,0.0015815833406554783
6932,17502,36,0.0015815833406554783
6933,17502,36,0.0015815833406554783
6934,17502,36,0.0015815833406554783
6935,17502,36,0.0015815833406554783
6936,17502,36,0.0015815833406554783
6937,17502,36,0.0015815833406554783
6938,17502,36,0.0015815833406554783
6939,17502,36,0.0015815833406554783
6940,58448,77,0.0033828310341797734
6941,1919771,71,0.0031192338107371934
6942,1919771,71,0.0031192338107371934
6943,20597,38,0.001669449081803005
6944,20597,38,0.001669449081803005
6945,20597,38,0.001669449081803005
6946,20597,38,0.001669449081803005
6947,20597,38,0.001669449081803005
6948,9976,83,0.003646428257622353
6949,9976,83,0.003646428257622353
6950,9976,83,0.003646428257622353
6951,9976,83,0.003646428257622353
6952,9976,83,0.003646428257622353
6953,9976,83,0.003646428257622353
6954,9976,83,0.003646428257622353
6955,9976,83,0.003646428257622353
6956,158906,71,0.0031192338107371934
6957,158906,71,0.0031192338107371934
6958,158906,71,0.0031192338107371934
6959,158906,71,0.0031192338107371934
6960,158906,71,0.0031192338107371934
6961,158906,71,0.0031192338107371934
6962,158906,71,0.0031192338107371934
6963,158906,71,0.0031192338107371934
6964,158906,71,0.0031192338107371934
6965,158906,71,0.0031192338107371934
6966,158906,71,0.0031192338107371934
6967,2724,36,0.0015815833406554783
6968,2724,36,0.0015815833406554783
6969,2724,36,0.0015815833406554783
6970,2724,36,0.0015815833406554783
6971,2724,36,0.0015815833406554783
6972,2724,36,0.0015815833406554783
6973,2724,36,0.0015815833406554783
6974,2724,36,0.0015815833406554783
6975,946,34,0.0014937175995079518
6976,946,34,0.0014937175995079518
6977,946,34,0.0014937175995079518
6978,946,34,0.0014937175995079518
6979,946,34,0.0014937175995079518
6980,946,34,0.0014937175995079518
6981,946,34,0.0014937175995079518
6982,946,34,0.0014937175995079518
6983,946,34,0.0014937175995079518
6984,946,34,0.0014937175995079518
6985,946,34,0.0014937175995079518
6986,946,34,0.0014937175995079518
6987,946,34,0.0014937175995079518
6988,946,34,0.0014937175995079518
6989,946,34,0.0014937175995079518
6990,946,34,0.0014937175995079518
6991,946,34,0.0014937175995079518
6992,946,34,0.0014937175995079518
6993,1469073,28,0.0012301203760653721
6994,1469073,28,0.0012301203760653721
6995,437493,37,0.0016255162112292418
6996,437493,37,0.0016255162112292418
6997,437493,37,0.0016255162112292418
6998,437493,37,0.0016255162112292418
6999,437493,37,0.0016255162112292418
7000,437493,37,0.0016255162112292418
7001,437493,37,0.0016255162112292418
7002,10725,37,0.0016255162112292418
7003,10725,37,0.0016255162112292418
7004,10725,37,0.0016255162112292418
7005,10725,37,0.0016255162112292418
7006,10725,37,0.0016255162112292418
7007,9291,27,0.0011861875054916089
7008,9291,27,0.0011861875054916089
7009,9291,27,0.0011861875054916089
7010,9291,27,0.0011861875054916089
7011,9291,27,0.0011861875054916089
7012,9291,27,0.0011861875054916089
7013,9291,27,0.0011861875054916089
7014,9291,27,0.0011861875054916089
7015,9291,27,0.0011861875054916089
7016,9291,27,0.0011861875054916089
7017,9290,32,0.0014058518583604253
7018,9290,32,0.0014058518583604253
7019,9290,32,0.0014058518583604253
7020,9290,32,0.0014058518583604253
7021,9290,32,0.0014058518583604253
7022,9290,32,0.0014058518583604253
7023,9290,32,0.0014058518583604253
7024,9290,32,0.0014058518583604253
7025,9290,32,0.0014058518583604253
7026,9290,32,0.0014058518583604253
7027,9290,32,0.0014058518583604253
7028,9290,32,0.0014058518583604253
7029,9289,31,0.001361918987786662
7030,9289,31,0.001361918987786662
7031,9289,31,0.001361918987786662
7032,9289,31,0.001361918987786662
7033,9289,31,0.001361918987786662
7034,9289,31,0.001361918987786662
7035,9289,31,0.001361918987786662
7036,46268,32,0.0014058518583604253
7037,46268,32,0.0014058518583604253
7038,46268,32,0.0014058518583604253
7039,46268,32,0.0014058518583604253
7040,74867,27,0.0011861875054916089
7041,74867,27,0.0011861875054916089
7042,74867,27,0.0011861875054916089
7043,74867,27,0.0011861875054916089
7044,74867,27,0.0011861875054916089
7045,74867,27,0.0011861875054916089
7046,74867,27,0.0011861875054916089
7047,3168,31,0.001361918987786662
7048,3168,31,0.001361918987786662
7049,3168,31,0.001361918987786662
7050,3168,31,0.001361918987786662
7051,3168,31,0.001361918987786662
7052,3168,31,0.001361918987786662
7053,3168,31,0.001361918987786662
7054,22846,30,0.0013179861172128986
7055,22846,30,0.0013179861172128986
7056,22846,30,0.0013179861172128986
7057,22846,30,0.0013179861172128986
7058,22846,30,0.0013179861172128986
7059,22846,30,0.0013179861172128986
7060,22846,30,0.0013179861172128986
7061,22846,30,0.0013179861172128986
7062,22846,30,0.0013179861172128986
7063,306811,35,0.001537650470081715
7064,306811,35,0.001537650470081715
7065,306811,35,0.001537650470081715
7066,306811,35,0.001537650470081715
7067,306811,35,0.001537650470081715
7068,306811,35,0.001537650470081715
7069,306811,35,0.001537650470081715
7070,306811,35,0.001537650470081715
7071,306811,35,0.001537650470081715
7072,306811,35,0.001537650470081715
7073,306811,35,0.001537650470081715
7074,1758757,32,0.0014058518583604253
7075,1758757,32,0.0014058518583604253
7076,2171,44,0.0019330463052455848
7077,2171,44,0.0019330463052455848
7078,2171,44,0.0019330463052455848
7079,2171,44,0.0019330463052455848
7080,2171,44,0.0019330463052455848
7081,2171,44,0.0019330463052455848
7082,2171,44,0.0019330463052455848
7083,2171,44,0.0019330463052455848
7084,2171,44,0.0019330463052455848
7085,2171,44,0.0019330463052455848
7086,2171,44,0.0019330463052455848
7087,2171,44,0.0019330463052455848
7088,2171,44,0.0019330463052455848
7089,2171,44,0.0019330463052455848
7090,2171,44,0.0019330463052455848
7091,2171,44,0.0019330463052455848
7092,2171,44,0.0019330463052455848
7093,2171,44,0.0019330463052455848
7094,2317,43,0.0018891134346718215
7095,2317,43,0.0018891134346718215
7096,2317,43,0.0018891134346718215
7097,2317,43,0.0018891134346718215
7098,2317,43,0.0018891134346718215
7099,2317,43,0.0018891134346718215
7100,2317,43,0.0018891134346718215
7101,2317,43,0.0018891134346718215
7102,2317,43,0.0018891134346718215
7103,2317,43,0.0018891134346718215
7104,2317,43,0.0018891134346718215
7105,2317,43,0.0018891134346718215
7106,2317,43,0.0018891134346718215
7107,2317,43,0.0018891134346718215
7108,2317,43,0.0018891134346718215
7109,25380,36,0.0015815833406554783
7110,25380,36,0.0015815833406554783
7111,25380,36,0.0015815833406554783
7112,7332,42,0.001845180564098058
7113,7332,42,0.001845180564098058
7114,7332,42,0.001845180564098058
7115,7332,42,0.001845180564098058
7116,7332,42,0.001845180564098058
7117,7332,42,0.001845180564098058
7118,7332,42,0.001845180564098058
7119,7332,42,0.001845180564098058
7120,7332,42,0.001845180564098058
7121,7332,42,0.001845180564098058
7122,7332,42,0.001845180564098058
7123,7332,42,0.001845180564098058
7124,7332,42,0.001845180564098058
7125,7332,42,0.001845180564098058
7126,7332,42,0.001845180564098058
7127,813,52,0.0022845092698356912
7128,813,52,0.0022845092698356912
7129,813,52,0.0022845092698356912
7130,813,52,0.0022845092698356912
7131,813,52,0.0022845092698356912
7132,813,52,0.0022845092698356912
7133,813,52,0.0022845092698356912
7134,813,52,0.0022845092698356912
7135,813,52,0.0022845092698356912
7136,813,52,0.0022845092698356912
7137,813,52,0.0022845092698356912
7138,813,52,0.0022845092698356912
7139,813,52,0.0022845092698356912
7140,813,52,0.0022845092698356912
7141,813,52,0.0022845092698356912
7142,813,52,0.0022845092698356912
7143,813,52,0.0022845092698356912
7144,813,52,0.0022845092698356912
7145,813,52,0.0022845092698356912
7146,461059,32,0.0014058518583604253
7147,905588,34,0.0014937175995079518
7148,1187468,41,0.0018012476935242948
7149,1187468,41,0.0018012476935242948
7150,1187468,41,0.0018012476935242948
7151,1187468,41,0.0018012476935242948
7152,1187468,41,0.0018012476935242948
7153,1187468,41,0.0018012476935242948
7154,434,39,0.0017133819523767683
7155,434,39,0.0017133819523767683
7156,434,39,0.0017133819523767683
7157,434,39,0.0017133819523767683
7158,434,39,0.0017133819523767683
7159,434,39,0.0017133819523767683
7160,434,39,0.0017133819523767683
7161,434,39,0.0017133819523767683
7162,434,39,0.0017133819523767683
7163,434,39,0.0017133819523767683
7164,434,39,0.0017133819523767683
7165,434,39,0.0017133819523767683
7166,434,39,0.0017133819523767683
7167,434,39,0.0017133819523767683
7168,434,39,0.0017133819523767683
7169,434,39,0.0017133819523767683
7170,3047,23,0.0010104560231965556
7171,3047,23,0.0010104560231965556
7172,3047,23,0.0010104560231965556
7173,3047,23,0.0010104560231965556
7174,3047,23,0.0010104560231965556
7175,3047,23,0.0010104560231965556
7176,3047,23,0.0010104560231965556
7177,3047,23,0.0010104560231965556
7178,3047,23,0.0010104560231965556
7179,3047,23,0.0010104560231965556
7180,3047,23,0.0010104560231965556
7181,3047,23,0.0010104560231965556
7182,3047,23,0.0010104560231965556
7183,3047,23,0.0010104560231965556
7184,3047,23,0.0010104560231965556
7185,3047,23,0.0010104560231965556
7186,3047,23,0.0010104560231965556
7187,16165,38,0.001669449081803005
7188,16165,38,0.001669449081803005
7189,16165,38,0.001669449081803005
7190,16165,38,0.001669449081803005
7191,16165,38,0.001669449081803005
7192,16165,38,0.001669449081803005
7193,16165,38,0.001669449081803005
7194,16165,38,0.001669449081803005
7195,16165,38,0.001669449081803005
7196,16165,38,0.001669449081803005
7197,16165,38,0.001669449081803005
7198,16165,38,0.001669449081803005
7199,16165,38,0.001669449081803005
7200,16165,38,0.001669449081803005
7201,16165,38,0.001669449081803005
7202,16165,38,0.001669449081803005
7203,16165,38,0.001669449081803005
7204,16165,38,0.001669449081803005
7205,16165,38,0.001669449081803005
7206,16165,38,0.001669449081803005
7207,16165,38,0.001669449081803005
7208,16165,38,0.001669449081803005
7209,16165,38,0.001669449081803005
7210,16165,38,0.001669449081803005
7211,16165,38,0.001669449081803005
7212,16165,38,0.001669449081803005
7213,16165,38,0.001669449081803005
7214,16165,38,0.001669449081803005
7215,16165,38,0.001669449081803005
7216,16165,38,0.001669449081803005
7217,16165,38,0.001669449081803005
7218,16165,38,0.001669449081803005
7219,408,48,0.002108777787540638
7220,408,48,0.002108777787540638
7221,25850,51,0.002240576399261928
7222,25850,51,0.002240576399261928
7223,25850,51,0.002240576399261928
7224,25850,51,0.002240576399261928
7225,25850,51,0.002240576399261928
7226,25850,51,0.002240576399261928
7227,25850,51,0.002240576399261928
7228,1443231,65,0.002855636587294614
7229,1443231,65,0.002855636587294614
7230,1443231,65,0.002855636587294614
7231,1443231,65,0.002855636587294614
7232,1443231,65,0.002855636587294614
7233,1443231,65,0.002855636587294614
7234,1443231,65,0.002855636587294614
7235,1443231,65,0.002855636587294614
7236,1443231,65,0.002855636587294614
7237,1443231,65,0.002855636587294614
7238,1443231,65,0.002855636587294614
7239,1443231,65,0.002855636587294614
7240,1443231,65,0.002855636587294614
7241,1443231,65,0.002855636587294614
7242,1443231,65,0.002855636587294614
7243,1443231,65,0.002855636587294614
7244,1443231,65,0.002855636587294614
7245,1443231,65,0.002855636587294614
7246,1443231,65,0.002855636587294614
7247,912769,28,0.0012301203760653721
7248,912769,28,0.0012301203760653721
7249,912769,28,0.0012301203760653721
7250,912769,28,0.0012301203760653721
7251,912769,28,0.0012301203760653721
7252,912769,28,0.0012301203760653721
7253,912769,28,0.0012301203760653721
7254,912769,28,0.0012301203760653721
7255,912769,28,0.0012301203760653721
7256,912769,28,0.0012301203760653721
7257,912769,28,0.0012301203760653721
7258,912769,28,0.0012301203760653721
7259,912769,28,0.0012301203760653721
7260,1520,38,0.001669449081803005
7261,1520,38,0.001669449081803005
7262,1520,38,0.001669449081803005
7263,1520,38,0.001669449081803005
7264,1520,38,0.001669449081803005
7265,1520,38,0.001669449081803005
7266,1520,38,0.001669449081803005
7267,1520,38,0.001669449081803005
7268,1520,38,0.001669449081803005
7269,1520,38,0.001669449081803005
7270,1520,38,0.001669449081803005
7271,1520,38,0.001669449081803005
7272,1520,38,0.001669449081803005
7273,17510,32,0.0014058518583604253
7274,17510,32,0.0014058518583604253
7275,17510,32,0.0014058518583604253
7276,17510,32,0.0014058518583604253
7277,17510,32,0.0014058518583604253
7278,17510,32,0.0014058518583604253
7279,17510,32,0.0014058518583604253
7280,17510,32,0.0014058518583604253
7281,17510,32,0.0014058518583604253
7282,17510,32,0.0014058518583604253
7283,17510,32,0.0014058518583604253
7284,17510,32,0.0014058518583604253
7285,17510,32,0.0014058518583604253
7286,17510,32,0.0014058518583604253
7287,17510,32,0.0014058518583604253
7288,17510,32,0.0014058518583604253
7289,17510,32,0.0014058518583604253
7290,17510,32,0.0014058518583604253
7291,17510,32,0.0014058518583604253
7292,289900,86,0.003778226869343643
7293,289900,86,0.003778226869343643
7294,289900,86,0.003778226869343643
7295,289900,86,0.003778226869343643
7296,289900,86,0.003778226869343643
7297,289900,86,0.003778226869343643
7298,289900,86,0.003778226869343643
7299,289900,86,0.003778226869343643
7300,289900,86,0.003778226869343643
7301,289900,86,0.003778226869343643
7302,289900,86,0.003778226869343643
7303,765286,23,0.0010104560231965556
7304,765286,23,0.0010104560231965556
7305,765286,23,0.0010104560231965556
7306,765286,23,0.0010104560231965556
7307,765286,23,0.0010104560231965556
7308,765286,23,0.0010104560231965556
7309,765286,23,0.0010104560231965556
7310,765286,23,0.0010104560231965556
7311,765286,23,0.0010104560231965556
7312,765286,23,0.0010104560231965556
7313,765286,23,0.0010104560231965556
7314,765286,23,0.0010104560231965556
7315,765286,23,0.0010104560231965556
7316,765286,23,0.0010104560231965556
7317,765286,23,0.0010104560231965556
7318,415641,36,0.0015815833406554783
7319,99139,32,0.0014058518583604253
7320,99139,32,0.0014058518583604253
7321,99139,32,0.0014058518583604253
7322,99139,32,0.0014058518583604253
7323,99139,32,0.0014058518583604253
7324,99139,32,0.0014058518583604253
7325,99139,32,0.0014058518583604253
7326,99139,32,0.0014058518583604253
7327,99139,32,0.0014058518583604253
7328,99139,32,0.0014058518583604253
7329,99139,32,0.0014058518583604253
7330,99139,32,0.0014058518583604253
7331,99139,32,0.0014058518583604253
7332,99139,32,0.0014058518583604253
7333,99139,32,0.0014058518583604253
7334,99139,32,0.0014058518583604253
7335,99139,32,0.0014058518583604253
7336,99139,32,0.0014058518583604253
7337,424379,25,0.0010983217643440821
7338,424379,25,0.0010983217643440821
7339,424379,25,0.0010983217643440821
7340,424379,25,0.0010983217643440821
7341,424379,25,0.0010983217643440821
7342,1665832,57,0.0025041736227045075
7343,1665832,57,0.0025041736227045075
7344,1665832,57,0.0025041736227045075
7345,1665832,57,0.0025041736227045075
7346,1665832,57,0.0025041736227045075
7347,1665832,57,0.0025041736227045075
7348,1665832,57,0.0025041736227045075
7349,1665832,57,0.0025041736227045075
7350,1665832,57,0.0025041736227045075
7351,1665832,57,0.0025041736227045075
7352,1665832,57,0.0025041736227045075
7353,1665832,57,0.0025041736227045075
7354,1665832,57,0.0025041736227045075
7355,1665832,57,0.0025041736227045075
7356,1665832,57,0.0025041736227045075
7357,1665832,57,0.0025041736227045075
7358,1665832,57,0.0025041736227045075
7359,4118,14,0.0006150601880326861
7360,4118,14,0.0006150601880326861
7361,4118,14,0.0006150601880326861
7362,4118,14,0.0006150601880326861
7363,4118,14,0.0006150601880326861
7364,4118,14,0.0006150601880326861
7365,4118,14,0.0006150601880326861
7366,4118,14,0.0006150601880326861
7367,4118,14,0.0006150601880326861
7368,14853,47,0.0020648449169668745
7369,14853,47,0.0020648449169668745
7370,14853,47,0.0020648449169668745
7371,14853,47,0.0020648449169668745
7372,14853,47,0.0020648449169668745
7373,14853,47,0.0020648449169668745
7374,14853,47,0.0020648449169668745
7375,14853,47,0.0020648449169668745
7376,14853,47,0.0020648449169668745
7377,14853,47,0.0020648449169668745
7378,14853,47,0.0020648449169668745
7379,14853,47,0.0020648449169668745
7380,14853,47,0.0020648449169668745
7381,14853,47,0.0020648449169668745
7382,17532,45,0.001976979175819348
7383,17532,45,0.001976979175819348
7384,17532,45,0.001976979175819348
7385,17532,45,0.001976979175819348
7386,17532,45,0.001976979175819348
7387,17532,45,0.001976979175819348
7388,17532,45,0.001976979175819348
7389,17532,45,0.001976979175819348
7390,17532,45,0.001976979175819348
7391,17532,45,0.001976979175819348
7392,17532,45,0.001976979175819348
7393,4031,21,0.000922590282049029
7394,4031,21,0.000922590282049029
7395,4031,21,0.000922590282049029
7396,4031,21,0.000922590282049029
7397,4031,21,0.000922590282049029
7398,4031,21,0.000922590282049029
7399,4031,21,0.000922590282049029
7400,4031,21,0.000922590282049029
7401,4031,21,0.000922590282049029
7402,4031,21,0.000922590282049029
7403,4031,21,0.000922590282049029
7404,4031,21,0.000922590282049029
7405,4031,21,0.000922590282049029
7406,4031,21,0.000922590282049029
7407,8322,38,0.001669449081803005
7408,8322,38,0.001669449081803005
7409,8322,38,0.001669449081803005
7410,8322,38,0.001669449081803005
7411,8322,38,0.001669449081803005
7412,8322,38,0.001669449081803005
7413,8322,38,0.001669449081803005
7414,8322,38,0.001669449081803005
7415,8322,38,0.001669449081803005
7416,8322,38,0.001669449081803005
7417,8322,38,0.001669449081803005
7418,8322,38,0.001669449081803005
7419,8322,38,0.001669449081803005
7420,8322,38,0.001669449081803005
7421,8322,38,0.001669449081803005
7422,8322,38,0.001669449081803005
7423,8322,38,0.001669449081803005
7424,1122673,30,0.0013179861172128986
7425,1122673,30,0.0013179861172128986
7426,1122673,30,0.0013179861172128986
7427,1122673,30,0.0013179861172128986
7428,53551,30,0.0013179861172128986
7429,53551,30,0.0013179861172128986
7430,53551,30,0.0013179861172128986
7431,53551,30,0.0013179861172128986
7432,53551,30,0.0013179861172128986
7433,53551,30,0.0013179861172128986
7434,53551,30,0.0013179861172128986
7435,53551,30,0.0013179861172128986
7436,53551,30,0.0013179861172128986
7437,53551,30,0.0013179861172128986
7438,53551,30,0.0013179861172128986
7439,53551,30,0.0013179861172128986
7440,53551,30,0.0013179861172128986
7441,53551,30,0.0013179861172128986
7442,53551,30,0.0013179861172128986
7443,388846,47,0.0020648449169668745
7444,388846,47,0.0020648449169668745
7445,13629,34,0.0014937175995079518
7446,13629,34,0.0014937175995079518
7447,13629,34,0.0014937175995079518
7448,13629,34,0.0014937175995079518
7449,13629,34,0.0014937175995079518
7450,13629,34,0.0014937175995079518
7451,13629,34,0.0014937175995079518
7452,13629,34,0.0014937175995079518
7453,13629,34,0.0014937175995079518
7454,127693,36,0.0015815833406554783
7455,127693,36,0.0015815833406554783
7456,78161,34,0.0014937175995079518
7457,78161,34,0.0014937175995079518
7458,78161,34,0.0014937175995079518
7459,78161,34,0.0014937175995079518
7460,78161,34,0.0014937175995079518
7461,78161,34,0.0014937175995079518
7462,1216411,42,0.001845180564098058
7463,1216411,42,0.001845180564098058
7464,1216411,42,0.001845180564098058
7465,1216411,42,0.001845180564098058
7466,1216411,42,0.001845180564098058
7467,1216411,42,0.001845180564098058
7468,1216411,42,0.001845180564098058
7469,1216411,42,0.001845180564098058
7470,1216411,42,0.001845180564098058
7471,1216411,42,0.001845180564098058
7472,4852,35,0.001537650470081715
7473,362322,34,0.0014937175995079518
7474,362322,34,0.0014937175995079518
7475,362322,34,0.0014937175995079518
7476,362322,34,0.0014937175995079518
7477,362322,34,0.0014937175995079518
7478,362322,34,0.0014937175995079518
7479,6472,39,0.0017133819523767683
7480,6472,39,0.0017133819523767683
7481,6472,39,0.0017133819523767683
7482,6472,39,0.0017133819523767683
7483,6472,39,0.0017133819523767683
7484,6472,39,0.0017133819523767683
7485,6472,39,0.0017133819523767683
7486,6472,39,0.0017133819523767683
7487,6472,39,0.0017133819523767683
7488,6472,39,0.0017133819523767683
7489,6472,39,0.0017133819523767683
7490,6472,39,0.0017133819523767683
7491,6472,39,0.0017133819523767683
7492,129850,29,0.0012740532466391354
7493,257301,52,0.0022845092698356912
7494,5085,51,0.002240576399261928
7495,5085,51,0.002240576399261928
7496,5085,51,0.002240576399261928
7497,5085,51,0.002240576399261928
7498,5085,51,0.002240576399261928
7499,5085,51,0.002240576399261928
7500,5085,51,0.002240576399261928
7501,5085,51,0.002240576399261928
7502,5085,51,0.002240576399261928
7503,5085,51,0.002240576399261928
7504,5085,51,0.002240576399261928
7505,5085,51,0.002240576399261928
7506,5085,51,0.002240576399261928
7507,5085,51,0.002240576399261928
7508,5085,51,0.002240576399261928
7509,5085,51,0.002240576399261928
7510,5085,51,0.002240576399261928
7511,5085,51,0.002240576399261928
7512,5085,51,0.002240576399261928
7513,5085,51,0.002240576399261928
7514,5085,51,0.002240576399261928
7515,5085,51,0.002240576399261928
7516,1313,20,0.0008786574114752658
7517,1313,20,0.0008786574114752658
7518,1313,20,0.0008786574114752658
7519,1313,20,0.0008786574114752658
7520,1313,20,0.0008786574114752658
7521,1313,20,0.0008786574114752658
7522,1313,20,0.0008786574114752658
7523,1313,20,0.0008786574114752658
7524,1313,20,0.0008786574114752658
7525,1313,20,0.0008786574114752658
7526,1313,20,0.0008786574114752658
7527,1313,20,0.0008786574114752658
7528,1193254,39,0.0017133819523767683
7529,1193254,39,0.0017133819523767683
7530,1193254,39,0.0017133819523767683
7531,1193254,39,0.0017133819523767683
7532,1414128,61,0.0026799051049995605
7533,1414128,61,0.0026799051049995605
7534,1414128,61,0.0026799051049995605
7535,1414128,61,0.0026799051049995605
7536,1414128,61,0.0026799051049995605
7537,89849,24,0.001054388893770319
7538,89849,24,0.001054388893770319
7539,89849,24,0.001054388893770319
7540,89849,24,0.001054388893770319
7541,89849,24,0.001054388893770319
7542,89849,24,0.001054388893770319
7543,89849,24,0.001054388893770319
7544,89849,24,0.001054388893770319
7545,89849,24,0.001054388893770319
7546,89849,24,0.001054388893770319
7547,89849,24,0.001054388893770319
7548,89849,24,0.001054388893770319
7549,45316,32,0.0014058518583604253
7550,7349,25,0.0010983217643440821
7551,7349,25,0.0010983217643440821
7552,7349,25,0.0010983217643440821
7553,1014,34,0.0014937175995079518
7554,1014,34,0.0014937175995079518
7555,1014,34,0.0014937175995079518
7556,1014,34,0.0014937175995079518
7557,1014,34,0.0014937175995079518
7558,1014,34,0.0014937175995079518
7559,1014,34,0.0014937175995079518
7560,1014,34,0.0014937175995079518
7561,1014,34,0.0014937175995079518
7562,1014,34,0.0014937175995079518
7563,1014,34,0.0014937175995079518
7564,1014,34,0.0014937175995079518
7565,1014,34,0.0014937175995079518
7566,1014,34,0.0014937175995079518
7567,1014,34,0.0014937175995079518
7568,1014,34,0.0014937175995079518
7569,1014,34,0.0014937175995079518
7570,14806,33,0.0014497847289341886
7571,14806,33,0.0014497847289341886
7572,14806,33,0.0014497847289341886
7573,14806,33,0.0014497847289341886
7574,14806,33,0.0014497847289341886
7575,14806,33,0.0014497847289341886
7576,14806,33,0.0014497847289341886
7577,14806,33,0.0014497847289341886
7578,14806,33,0.0014497847289341886
7579,14806,33,0.0014497847289341886
7580,14806,33,0.0014497847289341886
7581,14806,33,0.0014497847289341886
7582,4153,32,0.0014058518583604253
7583,4153,32,0.0014058518583604253
7584,4153,32,0.0014058518583604253
7585,4153,32,0.0014058518583604253
7586,4153,32,0.0014058518583604253
7587,4153,32,0.0014058518583604253
7588,4153,32,0.0014058518583604253
7589,4153,32,0.0014058518583604253
7590,1100,25,0.0010983217643440821
7591,1100,25,0.0010983217643440821
7592,1100,25,0.0010983217643440821
7593,1100,25,0.0010983217643440821
7594,1100,25,0.0010983217643440821
7595,1100,25,0.0010983217643440821
7596,1100,25,0.0010983217643440821
7597,1100,25,0.0010983217643440821
7598,1100,25,0.0010983217643440821
7599,1100,25,0.0010983217643440821
7600,1100,25,0.0010983217643440821
7601,1100,25,0.0010983217643440821
7602,1100,25,0.0010983217643440821
7603,1100,25,0.0010983217643440821
7604,1100,25,0.0010983217643440821
7605,1100,25,0.0010983217643440821
7606,17514,34,0.0014937175995079518
7607,17514,34,0.0014937175995079518
7608,17514,34,0.0014937175995079518
7609,17514,34,0.0014937175995079518
7610,17514,34,0.0014937175995079518
7611,17514,34,0.0014937175995079518
7612,17514,34,0.0014937175995079518
7613,17514,34,0.0014937175995079518
7614,17514,34,0.0014937175995079518
7615,17514,34,0.0014937175995079518
7616,17514,34,0.0014937175995079518
7617,17514,34,0.0014937175995079518
7618,17514,34,0.0014937175995079518
7619,17514,34,0.0014937175995079518
7620,17514,34,0.0014937175995079518
7621,17514,34,0.0014937175995079518
7622,17514,34,0.0014937175995079518
7623,17514,34,0.0014937175995079518
7624,1287941,37,0.0016255162112292418
7625,602367,38,0.001669449081803005
7626,1501306,45,0.001976979175819348
7627,101244,41,0.0018012476935242948
7628,101244,41,0.0018012476935242948
7629,101244,41,0.0018012476935242948
7630,101244,41,0.0018012476935242948
7631,101244,41,0.0018012476935242948
7632,101244,41,0.0018012476935242948
7633,253822,37,0.0016255162112292418
7634,253822,37,0.0016255162112292418
7635,253822,37,0.0016255162112292418
7636,253822,37,0.0016255162112292418
7637,253822,37,0.0016255162112292418
7638,253822,37,0.0016255162112292418
7639,253822,37,0.0016255162112292418
7640,1247706,68,0.0029874351990159037
7641,3546,34,0.0014937175995079518
7642,3546,34,0.0014937175995079518
7643,3546,34,0.0014937175995079518
7644,3546,34,0.0014937175995079518
7645,3546,34,0.0014937175995079518
7646,3546,34,0.0014937175995079518
7647,3546,34,0.0014937175995079518
7648,3546,34,0.0014937175995079518
7649,3546,34,0.0014937175995079518
7650,3546,34,0.0014937175995079518
7651,3546,34,0.0014937175995079518
