LIED_ID,POSITION,DATUM_VON,DATUM_BIS
890846,46,2011-11-11,2011-11-17
902593,4,2011-11-18,2011-11-24
902593,9,2011-11-25,2011-12-01
924071,13,2011-12-09,2011-12-15
914469,29,2011-12-09,2011-12-15
852615,25,2011-12-16,2011-12-22
835544,24,2011-12-23,2011-12-29
877618,33,2011-12-23,2011-12-29
1221221,6,2014-02-07,2014-02-13
1247706,44,2014-02-14,2014-02-20
1199079,3,2014-02-21,2014-02-27
1221221,19,2014-03-07,2014-03-13
1193635,14,2014-03-14,2014-03-20
1222103,24,2014-03-21,2014-03-27
1241778,25,2014-03-28,2014-04-03
1255148,29,2014-03-28,2014-04-03
1222103,17,2014-04-25,2014-05-01
1254672,17,2014-05-02,2014-05-08
1287454,12,2014-05-16,2014-05-22
1276459,2,2014-05-23,2014-05-29
1274171,1,2014-06-06,2014-06-12
1277176,48,2014-06-06,2014-06-12
1299139,47,2014-06-20,2014-06-26
3131,2,1995-11-27,1995-12-03
3172,38,1996-01-29,1996-02-04
3145,40,1996-02-19,1996-02-25
3227,24,1996-03-18,1996-03-24
3747,12,1998-09-07,1998-09-13
8352,15,1998-09-28,1998-10-04
3747,30,1998-09-28,1998-10-04
7267,25,1998-10-12,1998-10-18
14629,46,1998-10-12,1998-10-18
7267,40,1998-10-19,1998-10-25
3747,40,1998-10-26,1998-11-01
3767,5,1998-11-02,1998-11-08
10263,16,1998-11-16,1998-11-22
48421,35,1998-11-23,1998-11-29
8352,22,1998-12-07,1998-12-13
3834,46,1998-12-07,1998-12-13
3826,27,1999-01-11,1999-01-17
1452181,20,2015-12-25,2015-12-31
1459064,31,2015-12-25,2015-12-31
1485681,22,2016-01-08,2016-01-14
1514786,33,2016-01-22,2016-01-28
1471916,29,2016-01-29,2016-02-04
1452181,46,2016-01-29,2016-02-04
1485681,45,2016-02-05,2016-02-11
1455130,29,2016-02-19,2016-02-25
1513383,44,2016-02-26,2016-03-03
1499220,44,2016-03-04,2016-03-10
1459231,2,2016-03-11,2016-03-17
1527901,45,2016-03-11,2016-03-17
20234,50,1996-04-22,1996-04-28
3199,5,1996-04-29,1996-05-05
3207,11,1996-05-20,1996-05-26
3207,20,1996-06-10,1996-06-16
3246,31,1996-07-01,1996-07-07
3207,36,1996-07-01,1996-07-07
147551,38,1996-07-29,1996-08-04
1588665,8,2016-09-23,2016-09-29
1570624,36,2016-09-23,2016-09-29
1422229,29,2016-10-07,2016-10-13
1571054,16,2016-10-21,2016-10-27
1594877,38,2016-10-21,2016-10-27
1581187,43,2016-10-21,2016-10-27
1559702,48,2016-11-04,2016-11-10
1548873,36,2016-11-11,2016-11-17
1559702,6,2016-11-18,2016-11-24
1571054,27,2016-12-30,2017-01-05
1422229,47,2016-12-30,2017-01-05
1422229,25,2017-01-06,2017-01-12
1542701,20,2017-01-13,2017-01-19
3338,14,1997-02-24,1997-03-02
3410,21,1997-03-24,1997-03-30
3456,12,1997-04-14,1997-04-20
7088,26,1997-04-14,1997-04-20
3410,23,1997-04-21,1997-04-27
3456,8,1997-04-28,1997-05-04
3417,2,1997-05-19,1997-05-25
1290721,46,2014-07-04,2014-07-10
1199079,6,2014-08-29,2014-09-04
1276459,8,2014-09-05,2014-09-11
1274171,28,2014-09-12,2014-09-18
1329649,35,2014-09-12,2014-09-18
1199079,13,2014-10-10,2014-10-16
1342334,36,2014-10-10,2014-10-16
1619839,46,2017-01-27,2017-02-02
1584091,47,2017-02-24,2017-03-02
1646009,36,2017-03-24,2017-03-30
1588665,36,2017-04-28,2017-05-04
1663333,20,2017-05-26,2017-06-01
1588665,44,2017-05-26,2017-06-01
3839,33,1999-02-15,1999-02-21
3840,24,1999-03-01,1999-03-07
3834,17,1999-03-08,1999-03-14
12082,24,1999-03-22,1999-03-28
3870,28,1999-04-19,1999-04-25
3897,15,1999-04-26,1999-05-02
16231,45,1999-05-10,1999-05-16
3643,38,1998-05-18,1998-05-24
17537,9,1988-10-10,1988-10-16
32642,48,1988-10-24,1988-10-30
1873,25,1988-11-14,1988-11-20
17537,50,1988-12-05,1988-12-11
1906,37,1988-12-19,1988-12-25
1906,40,1989-01-30,1989-02-05
28032,33,1989-03-13,1989-03-19
6973,33,1996-08-26,1996-09-01
3262,33,1996-09-16,1996-09-22
3315,17,1996-10-21,1996-10-27
3338,3,1996-11-25,1996-12-01
3311,6,1996-12-16,1996-12-22
281276,48,1996-12-16,1996-12-22
642415,47,2010-12-24,2010-12-30
642415,44,2010-12-31,2011-01-06
756720,11,2011-01-07,2011-01-13
767934,23,2011-01-14,2011-01-20
767934,34,2011-01-28,2011-02-03
760642,21,2011-02-04,2011-02-10
765286,16,2011-02-11,2011-02-17
765286,31,2011-03-04,2011-03-10
793285,37,2011-03-04,2011-03-10
765286,38,2011-03-11,2011-03-17
813911,15,2011-04-01,2011-04-07
813911,14,2011-04-08,2011-04-14
813911,16,2011-04-22,2011-04-28
3479,12,1997-07-07,1997-07-13
3477,22,1997-07-07,1997-07-13
3479,6,1997-07-21,1997-07-27
115483,49,1997-08-11,1997-08-17
3561,44,1997-10-06,1997-10-12
3548,7,1997-10-27,1997-11-02
470326,42,2009-11-13,2009-11-19
626989,15,2009-11-20,2009-11-26
17860,45,2009-11-20,2009-11-26
574251,25,2009-11-27,2009-12-03
624628,4,2009-12-11,2009-12-17
624628,3,2009-12-18,2009-12-24
571371,50,2009-12-25,2009-12-31
574251,33,2010-01-01,2010-01-07
615802,6,2010-01-08,2010-01-14
660660,12,2010-01-15,2010-01-21
664133,7,2010-01-22,2010-01-28
660660,5,2010-02-05,2010-02-11
615802,11,2010-02-05,2010-02-11
574251,22,2010-02-05,2010-02-11
17860,47,2010-02-05,2010-02-11
664133,12,2010-02-19,2010-02-25
670603,10,2010-02-26,2010-03-04
664133,15,2010-02-26,2010-03-04
660660,4,2010-03-05,2010-03-11
664133,22,2010-03-05,2010-03-11
667675,30,2010-03-05,2010-03-11
615802,15,2010-03-12,2010-03-18
615802,16,2010-03-19,2010-03-25
1656201,45,2017-06-23,2017-06-29
1662308,30,2017-06-30,2017-07-06
1665832,22,2017-08-04,2017-08-10
1676847,28,2017-08-04,2017-08-10
1667551,11,2017-08-18,2017-08-24
1678544,22,2017-08-25,2017-08-31
1690822,42,2017-09-01,2017-09-07
1684482,49,2017-09-01,2017-09-07
1689125,24,2017-09-08,2017-09-14
1668701,28,2017-09-08,2017-09-14
1692562,27,2017-09-15,2017-09-21
1696095,35,2017-09-22,2017-09-28
3578,37,1997-11-17,1997-11-23
7388,47,1997-12-01,1997-12-07
3548,8,1997-12-08,1997-12-14
3587,15,1997-12-08,1997-12-14
10495,28,1997-12-15,1997-12-21
7092,22,1998-02-02,1998-02-08
10495,46,1998-03-09,1998-03-15
8062,35,1998-03-30,1998-04-05
22603,25,1989-09-11,1989-09-17
12679,47,1989-09-11,1989-09-17
97821,13,1992-03-09,1992-03-15
97821,14,1992-03-23,1992-03-29
37897,48,1992-04-20,1992-04-26
6652,8,1992-05-18,1992-05-24
6650,41,1992-06-01,1992-06-07
6650,37,1992-06-22,1992-06-28
813591,31,2011-05-27,2011-06-02
835543,25,2011-07-22,2011-07-28
756584,45,2011-07-29,2011-08-04
858669,49,2011-07-29,2011-08-04
759131,14,2011-08-05,2011-08-11
759131,15,2011-08-12,2011-08-18
832411,28,2011-08-19,2011-08-25
759131,18,2011-09-09,2011-09-15
877277,46,2011-09-09,2011-09-15
50203,8,1987-03-02,1987-03-08
99139,40,1989-10-02,1989-10-08
84637,29,1989-10-16,1989-10-22
99139,50,1989-10-30,1989-11-05
117634,23,1989-11-06,1989-11-12
117634,31,1989-11-20,1989-11-26
8855,19,1989-11-27,1989-12-03
48297,25,1989-11-27,1989-12-03
8855,38,1989-12-25,1990-01-07
149650,20,1990-01-22,1990-01-28
124217,45,1990-02-05,1990-02-11
611361,39,2010-04-02,2010-04-08
616066,4,2010-04-09,2010-04-15
615816,22,2010-04-23,2010-04-29
684461,49,2010-04-23,2010-04-29
685582,50,2010-04-23,2010-04-29
638437,37,2010-04-30,2010-05-06
615816,29,2010-05-07,2010-05-13
615802,38,2010-05-14,2010-05-20
665166,4,2010-05-21,2010-05-27
699230,9,2010-06-18,2010-06-24
2127,1,1990-09-03,1990-09-09
16165,46,1990-09-17,1990-09-23
2127,7,1990-09-24,1990-09-30
11838,35,1990-09-24,1990-09-30
2152,16,1990-10-01,1990-10-07
18757,23,1990-10-08,1990-10-14
11838,44,1990-10-15,1990-10-21
16165,43,1990-10-22,1990-10-28
2152,37,1990-10-29,1990-11-04
3667,15,1998-04-27,1998-05-03
3657,1,1998-05-18,1998-05-24
3641,3,1998-05-25,1998-05-31
7088,39,1998-05-25,1998-05-31
1442782,28,1998-06-15,1998-06-21
8536,33,1998-06-15,1998-06-21
3698,31,1998-06-22,1998-06-28
3734,8,1998-07-06,1998-07-12
3657,16,1998-08-10,1998-08-16
74887,49,1987-11-02,1987-11-08
99130,36,1987-11-23,1987-11-29
1738,4,1988-02-01,1988-02-07
1709,5,1988-02-08,1988-02-14
10530,41,1988-02-15,1988-02-21
17541,33,1988-02-29,1988-03-06
46268,43,1988-02-29,1988-03-06
10530,46,1988-02-29,1988-03-06
24287,33,2004-05-10,2004-05-16
20889,14,2004-05-17,2004-05-23
17247,14,2004-05-24,2004-05-30
27673,16,2004-05-24,2004-05-30
6138,14,2004-06-07,2004-06-13
17247,10,2004-06-28,2004-07-04
24906,47,2004-07-05,2004-07-11
23709,28,2004-07-12,2004-07-18
6200,13,2004-07-19,2004-07-25
6232,22,2004-08-09,2004-08-15
6232,23,2004-08-23,2004-08-29
6200,19,2004-09-06,2004-09-12
39967,27,2004-09-06,2004-09-12
158252,40,1990-02-19,1990-02-25
124217,44,1990-02-19,1990-02-25
22609,41,1990-03-05,1990-03-11
2087,4,1990-03-19,1990-03-25
16165,28,1990-03-26,1990-04-01
2087,16,1990-04-02,1990-04-08
31019,47,1990-05-07,1990-05-13
2119,13,1990-05-14,1990-05-20
84096,34,1990-05-14,1990-05-20
2119,15,1990-05-21,1990-05-27
2106,8,1990-05-28,1990-06-03
31019,25,1990-06-18,1990-06-24
2537,26,1993-02-22,1993-02-28
2580,24,1993-03-01,1993-03-07
9241,39,1990-12-10,1990-12-16
53781,48,1991-02-11,1991-02-17
96866,27,1991-03-11,1991-03-17
10725,42,1991-03-11,1991-03-17
12921,13,2003-07-21,2003-07-27
2697,42,1993-10-18,1993-10-24
2724,34,1994-02-07,1994-02-13
6600,38,1994-03-21,1994-03-27
2799,44,1994-03-21,1994-03-27
17545,41,1988-04-04,1988-04-10
50183,5,1988-05-30,1988-06-05
50183,21,1988-07-04,1988-07-10
31909,27,1988-08-01,1988-08-07
1843,28,1988-08-01,1988-08-07
1843,2,1988-09-19,1988-09-25
7219,4,1991-06-03,1991-06-09
77254,6,1991-08-12,1991-08-18
13055,14,1991-08-26,1991-09-01
6343,10,2004-09-20,2004-09-26
6200,21,2004-09-20,2004-09-26
63942,27,2004-09-27,2004-10-03
63476,23,2004-10-04,2004-10-10
6200,27,2004-10-11,2004-10-17
95954,37,2004-10-11,2004-10-17
6312,14,2004-10-18,2004-10-24
39967,48,2004-10-18,2004-10-24
45692,27,2004-10-25,2004-10-31
6272,33,2004-10-25,2004-10-31
6312,17,2004-11-01,2004-11-07
23704,20,2004-11-01,2004-11-07
45692,42,2004-11-01,2004-11-07
56921,50,2004-11-01,2004-11-07
6303,7,2004-11-15,2004-11-21
64293,17,2004-11-15,2004-11-21
6367,7,2004-11-29,2004-12-05
6367,5,2004-12-13,2004-12-19
6376,43,2004-12-20,2004-12-26
6419,1,2005-01-17,2005-01-23
6343,18,2005-01-17,2005-01-23
246420,28,2006-11-17,2006-11-23
699230,29,2010-08-06,2010-08-12
667494,37,2010-08-13,2010-08-19
638438,10,2010-09-03,2010-09-09
707303,36,2010-09-24,2010-09-30
665166,20,2010-10-08,2010-10-14
750094,44,2010-10-15,2010-10-21
735070,42,2010-10-22,2010-10-28
728208,23,2010-11-12,2010-11-18
728208,27,2010-11-19,2010-11-25
745178,29,2010-12-10,2010-12-16
2620,31,1993-06-07,1993-06-13
2620,49,1993-06-28,1993-07-04
2623,28,1993-07-12,1993-07-18
12074,36,1993-08-09,1993-08-15
12074,37,1993-08-16,1993-08-22
319452,7,2007-07-20,2007-07-26
303814,14,2007-07-27,2007-08-02
319452,4,2007-08-03,2007-08-09
283118,9,2007-08-10,2007-08-16
353904,16,2007-08-17,2007-08-23
331917,25,2007-08-17,2007-08-23
331916,2,2007-08-24,2007-08-30
283118,11,2007-08-24,2007-08-30
331916,2,2007-08-31,2007-09-06
303814,24,2007-09-07,2007-09-13
346819,1,2007-09-14,2007-09-20
354931,49,2007-09-21,2007-09-27
283118,6,2007-10-05,2007-10-11
359172,16,2007-10-12,2007-10-18
346136,33,2007-10-26,2007-11-01
2799,16,1994-04-04,1994-04-10
2799,4,1994-05-09,1994-05-15
54916,36,1994-05-23,1994-05-29
21005,44,1994-07-11,1994-07-17
558907,16,2009-12-04,2009-12-10
17860,46,2009-12-04,2009-12-10
615802,7,2009-12-11,2009-12-17
615802,7,2010-01-01,2010-01-07
558907,16,2010-01-01,2010-01-07
574251,23,2010-01-08,2010-01-14
574251,24,2010-01-29,2010-02-04
574251,17,2010-02-26,2010-03-04
604595,25,2010-02-26,2010-03-04
665719,20,2010-03-19,2010-03-25
624628,31,2010-03-19,2010-03-25
676533,39,2010-03-26,2010-04-01
635412,41,2010-03-26,2010-04-01
665166,3,2010-04-02,2010-04-08
2317,31,1991-09-23,1991-09-29
157778,39,1991-10-21,1991-10-27
9612,39,1991-11-04,1991-11-10
45316,47,1991-11-04,1991-11-10
13055,10,1991-11-11,1991-11-17
11230,37,1991-12-16,1991-12-22
16801,30,1992-01-06,1992-01-12
2862,34,1994-10-17,1994-10-23
767934,29,2011-01-21,2011-01-27
756584,50,2011-01-21,2011-01-27
765286,15,2011-01-28,2011-02-03
756720,10,2011-02-11,2011-02-17
756720,24,2011-03-11,2011-03-17
814282,43,2011-03-25,2011-03-31
665166,46,2011-04-08,2011-04-14
813591,39,2011-04-15,2011-04-21
15374,49,1986-07-14,1986-07-20
7397,28,2002-01-28,2002-02-03
5085,2,2002-04-15,2002-04-21
346819,22,2007-12-14,2007-12-20
359065,29,2007-12-14,2007-12-20
359065,43,2007-12-21,2008-01-03
335445,2,2008-01-11,2008-01-17
335445,2,2008-01-18,2008-01-24
284613,33,2008-01-25,2008-01-31
416918,29,2008-02-01,2008-02-07
408910,18,2008-02-08,2008-02-14
376463,29,2008-02-15,2008-02-21
362322,7,2008-02-29,2008-03-06
283118,9,2008-02-29,2008-03-06
416483,16,2008-02-29,2008-03-06
418352,1,2008-03-07,2008-03-13
361236,33,2008-03-07,2008-03-13
419388,31,2008-03-14,2008-03-20
400295,16,2008-03-21,2008-03-27
338151,22,2007-08-03,2007-08-09
3657,1,1998-05-25,1998-05-31
3676,9,1998-05-25,1998-05-31
3641,3,1998-06-01,1998-06-07
3698,24,1998-06-01,1998-06-07
7088,37,1998-06-01,1998-06-07
3667,34,1998-06-15,1998-06-21
3734,16,1998-06-22,1998-06-28
3641,6,1998-06-29,1998-07-05
8352,35,1998-07-06,1998-07-12
3657,10,1998-07-20,1998-07-26
3734,3,1998-08-03,1998-08-09
3641,23,1998-08-03,1998-08-09
7267,26,1998-08-17,1998-08-23
22846,7,1998-08-31,1998-09-06
3657,26,1998-09-07,1998-09-13
3641,41,1998-09-07,1998-09-13
3734,5,1998-09-28,1998-10-04
5621,47,2010-04-23,2010-04-29
665719,29,2010-04-30,2010-05-06
665719,28,2010-05-07,2010-05-13
638437,49,2010-05-14,2010-05-20
679072,10,2010-05-21,2010-05-27
683743,32,2010-05-21,2010-05-27
665166,3,2010-05-28,2010-06-03
665719,39,2010-06-04,2010-06-10
679072,19,2010-06-11,2010-06-17
703899,39,2010-07-16,2010-07-22
717573,25,2010-08-06,2010-08-12
676861,39,2010-08-20,2010-08-26
741187,38,2010-08-27,2010-09-02
735070,31,2010-09-17,2010-09-23
741187,46,2010-09-17,2010-09-23
3833,12,1999-03-08,1999-03-14
125534,49,1999-03-08,1999-03-14
3833,19,1999-03-22,1999-03-28
12082,31,1999-03-29,1999-04-04
3897,20,1999-05-03,1999-05-09
85960,45,1999-05-24,1999-05-30
85960,42,1999-06-07,1999-06-13
61826,32,1999-08-16,1999-08-22
8566,22,1995-04-10,1995-04-16
8962,21,1995-04-24,1995-04-30
8962,36,1995-05-08,1995-05-14
2987,2,1995-05-15,1995-05-21
8566,41,1995-05-15,1995-05-21
1331,19,1985-12-16,1985-12-22
1378,28,1986-02-03,1986-02-09
14155,30,1986-02-03,1986-02-09
1378,19,1986-02-10,1986-02-16
14155,28,1986-02-10,1986-02-16
1395,2,1986-02-17,1986-02-23
14155,30,1986-02-17,1986-02-23
8703,11,1986-02-24,1986-03-02
1378,35,1986-03-03,1986-03-09
60059,47,1986-03-03,1986-03-09
14155,32,1986-03-31,1986-04-06
1444,30,1986-04-14,1986-04-20
1365,26,1986-04-21,1986-04-27
1423,6,1986-05-19,1986-05-25
1444,13,1986-06-09,1986-06-15
15374,16,1986-06-09,1986-06-15
83655,50,2002-06-10,2002-06-16
78161,43,2002-06-17,2002-06-23
19941,30,2002-06-24,2002-06-30
5257,9,2002-08-05,2002-08-11
5267,1,2002-09-09,2002-09-15
40934,18,2002-09-30,2002-10-06
4421,15,2000-11-06,2000-11-12
437062,14,2008-04-11,2008-04-17
418352,2,2008-04-18,2008-04-24
400295,32,2008-04-18,2008-04-24
335445,19,2008-04-25,2008-05-01
437062,27,2008-05-16,2008-05-22
335448,4,2008-05-30,2008-06-05
472197,13,2008-06-13,2008-06-19
472197,16,2008-06-20,2008-06-26
476899,26,2008-06-20,2008-06-26
201406,44,2008-06-20,2008-06-26
440498,4,2008-06-27,2008-07-03
437093,47,2008-08-01,2008-08-07
465185,24,2008-08-08,2008-08-14
472805,22,2008-08-29,2008-09-04
3734,7,1998-10-19,1998-10-25
3767,7,1998-11-09,1998-11-15
8352,19,1998-11-09,1998-11-15
48421,34,1998-12-07,1998-12-13
3734,41,1998-12-14,1998-12-20
8352,28,1998-12-21,1998-12-27
3834,15,1999-01-11,1999-01-17
3870,2,1999-02-22,1999-02-28
922,35,2002-11-04,2002-11-10
5267,24,2002-11-11,2002-11-17
5317,20,2002-11-18,2002-11-24
5410,1,2002-11-25,2002-12-01
5411,14,2002-12-16,2002-12-22
5410,1,2003-01-06,2003-01-12
5458,36,2003-01-13,2003-01-19
5435,28,2003-03-03,2003-03-09
11184,39,2003-03-17,2003-03-23
30608,49,1999-09-20,1999-09-26
3980,15,1999-09-27,1999-10-03
4031,19,1999-10-04,1999-10-10
30608,26,1999-10-04,1999-10-10
4031,5,1999-10-25,1999-10-31
4024,1,1999-11-08,1999-11-14
4048,8,1999-11-15,1999-11-21
4055,15,1999-12-06,1999-12-12
4024,6,1999-12-27,2000-01-09
10457,45,1999-12-27,2000-01-09
665166,21,2010-10-22,2010-10-28
638438,27,2010-11-12,2010-11-18
747914,43,2010-11-12,2010-11-18
676869,29,2010-11-19,2010-11-25
676869,35,2010-12-03,2010-12-09
767934,19,2010-12-31,2011-01-06
756720,12,2011-01-21,2011-01-27
745178,36,2011-02-04,2011-02-10
767934,45,2011-02-04,2011-02-10
146242,3,2006-03-31,2006-04-06
188888,47,2006-03-31,2006-04-06
198908,48,2006-04-07,2006-04-13
145137,8,2006-04-14,2006-04-20
191984,29,2006-04-14,2006-04-20
187900,15,2006-04-21,2006-04-27
191984,31,2006-04-21,2006-04-27
150302,39,2006-04-21,2006-04-27
192840,50,2006-04-21,2006-04-27
146242,37,2006-05-12,2006-05-18
186286,22,2006-05-19,2006-05-25
186286,22,2006-05-26,2006-06-01
192849,45,2006-05-26,2006-06-01
209597,17,2006-06-30,2006-07-06
191986,30,2006-07-14,2006-07-20
199178,37,2006-07-21,2006-07-27
149621,19,2006-07-28,2006-08-03
191986,32,2006-07-28,2006-08-03
228746,34,2006-07-28,2006-08-03
203602,26,2006-08-18,2006-08-24
227303,30,2006-08-18,2006-08-24
214006,28,2006-08-25,2006-08-31
174522,25,2006-02-24,2006-03-02
161244,42,2006-03-03,2006-03-09
153350,20,2006-03-17,2006-03-23
177608,29,2006-03-17,2006-03-23
186286,16,2006-04-28,2006-05-04
150302,46,2006-04-28,2006-05-04
145137,15,2006-05-12,2006-05-18
187900,27,2006-05-12,2006-05-18
194717,46,2006-05-12,2006-05-18
146242,48,2006-05-19,2006-05-25
145137,22,2006-06-02,2006-06-08
186908,11,2006-06-09,2006-06-15
335448,16,2008-09-12,2008-09-18
503762,23,2008-10-03,2008-10-09
500008,45,2008-10-24,2008-10-30
512383,26,2008-10-31,2008-11-06
335448,47,2008-11-14,2008-11-20
520421,35,2008-11-21,2008-11-27
481306,46,2008-11-28,2008-12-04
516023,11,2008-12-19,2008-12-25
516023,10,2009-01-02,2009-01-08
376465,40,2009-01-09,2009-01-15
516023,7,2009-01-16,2009-01-22
534019,28,2009-01-16,2009-01-22
164930,3,2006-11-24,2006-11-30
186912,8,2006-12-01,2006-12-07
186910,38,2006-12-01,2006-12-07
256610,46,2006-12-01,2006-12-07
260428,40,2007-01-05,2007-01-11
186912,36,2007-01-19,2007-01-25
253822,40,2007-01-19,2007-01-25
253822,45,2007-01-26,2007-02-01
150302,48,2007-02-09,2007-02-15
288898,9,2007-02-23,2007-03-01
243453,23,2007-02-23,2007-03-01
245373,31,2007-03-02,2007-03-08
288898,34,2007-03-23,2007-03-29
91219,18,2003-06-16,2003-06-22
8769,49,2003-07-07,2003-07-13
5606,5,2003-07-21,2003-07-27
5727,31,2003-08-18,2003-08-24
5731,13,2003-08-25,2003-08-31
5621,10,2003-09-22,2003-09-28
5775,15,2003-09-22,2003-09-28
5786,10,2003-10-06,2003-10-12
5621,16,2003-10-13,2003-10-19
5621,18,2003-10-20,2003-10-26
5833,27,2003-10-27,2003-11-02
5775,46,2003-10-27,2003-11-02
5833,25,2003-11-03,2003-11-09
5906,27,2003-11-24,2003-11-30
5835,44,2003-11-24,2003-11-30
793285,47,2011-03-11,2011-03-17
795075,38,2011-03-25,2011-03-31
760642,37,2011-05-13,2011-05-19
813591,45,2011-05-20,2011-05-26
813911,37,2011-06-03,2011-06-09
748460,42,2011-06-03,2011-06-09
759131,11,2011-06-10,2011-06-16
835543,23,2011-06-10,2011-06-16
813591,23,2011-06-24,2011-06-30
813911,42,2011-06-24,2011-06-30
146248,1,2006-09-08,2006-09-14
231642,20,2006-09-08,2006-09-14
221808,23,2006-09-08,2006-09-14
232661,36,2006-09-08,2006-09-14
146248,3,2006-09-15,2006-09-21
150302,50,2006-09-15,2006-09-21
191835,23,2006-09-22,2006-09-28
146248,10,2006-09-29,2006-10-05
203602,45,2006-10-06,2006-10-12
215541,36,2006-10-20,2006-10-26
150302,46,2006-10-20,2006-10-26
225094,15,2006-10-27,2006-11-02
249121,13,2006-11-10,2006-11-16
260428,20,2006-12-08,2006-12-14
203338,3,2006-12-15,2006-12-21
164930,4,2006-12-29,2007-01-04
256434,30,2007-01-05,2007-01-11
150302,31,2007-01-05,2007-01-11
186912,50,2007-02-02,2007-02-08
281140,18,2007-02-16,2007-02-22
287558,38,2007-02-16,2007-02-22
201406,4,2006-06-30,2006-07-06
203602,22,2006-06-30,2006-07-06
149621,17,2006-07-07,2006-07-13
209597,24,2006-07-28,2006-08-03
225094,1,2006-08-04,2006-08-10
199178,44,2006-08-04,2006-08-10
210866,16,2006-08-11,2006-08-17
164921,33,2006-08-18,2006-08-24
150302,36,2006-08-25,2006-08-31
186910,20,2006-09-15,2006-09-21
191835,21,2006-09-15,2006-09-21
231642,22,2006-09-15,2006-09-21
146248,5,2006-09-22,2006-09-28
210866,34,2006-09-22,2006-09-28
243779,40,2006-09-29,2006-10-05
221808,47,2006-10-06,2006-10-12
191835,35,2006-11-03,2006-11-09
203338,1,2006-11-10,2006-11-16
246420,30,2006-11-10,2006-11-16
548928,5,2009-02-20,2009-02-26
515523,3,2009-02-27,2009-03-05
522777,34,2009-02-27,2009-03-05
472808,47,2009-02-27,2009-03-05
550593,21,2009-03-13,2009-03-19
548928,10,2009-03-20,2009-03-26
470326,25,2009-04-17,2009-04-23
549043,5,2009-05-01,2009-05-07
569935,45,2009-05-08,2009-05-14
2171,2,1990-09-17,1990-09-23
11838,33,1990-09-17,1990-09-23
31892,11,1990-09-24,1990-09-30
18757,13,1990-09-24,1990-09-30
2171,2,1990-10-01,1990-10-07
2171,2,1990-10-15,1990-10-21
9241,40,1990-11-19,1990-11-25
2227,31,1990-11-26,1990-12-02
246381,30,1991-01-28,1991-02-03
96866,26,1991-02-18,1991-02-24
2227,1,1991-02-25,1991-03-03
70441,49,1993-07-19,1993-07-25
2623,42,1993-08-09,1993-08-15
24495,50,1993-08-30,1993-09-05
12074,31,1993-09-06,1993-09-12
2732,6,1993-11-01,1993-11-07
99667,45,1991-07-01,1991-07-07
77254,5,1991-08-19,1991-08-25
11230,31,1991-08-26,1991-09-01
77254,3,1991-10-07,1991-10-13
2317,5,1991-10-07,1991-10-13
11230,20,1991-10-14,1991-10-20
48288,36,1991-10-21,1991-10-27
157778,42,1991-10-28,1991-11-03
16801,19,1991-12-02,1991-12-08
77254,24,1991-12-09,1991-12-15
16801,25,1991-12-09,1991-12-15
15710,41,1994-04-11,1994-04-17
2757,50,1994-05-02,1994-05-08
8737,36,1994-05-09,1994-05-15
2799,8,1994-06-27,1994-07-03
54916,48,1994-06-27,1994-07-03
2799,9,1994-07-04,1994-07-10
50205,16,1988-12-12,1988-12-18
1873,42,1988-12-19,1988-12-25
50205,43,1989-02-13,1989-02-19
26037,48,1989-02-20,1989-02-26
6827,47,1989-02-27,1989-03-05
8324,17,1989-05-08,1989-05-14
19613,24,1989-06-05,1989-06-11
19613,29,1989-07-17,1989-07-23
2019,32,1989-07-31,1989-08-06
12679,28,1989-08-07,1989-08-13
83083,37,1992-03-09,1992-03-15
7200,13,1990-01-29,1990-02-04
149650,26,1990-02-05,1990-02-11
82663,41,1990-02-12,1990-02-18
2119,22,1990-03-19,1990-03-25
2119,11,1990-04-30,1990-05-06
2128,9,1990-05-07,1990-05-13
2127,5,1990-05-14,1990-05-20
2119,24,1990-06-04,1990-06-10
2537,4,1992-11-09,1992-11-15
2732,4,1993-12-06,1993-12-12
2697,48,1994-01-03,1994-01-09
2732,25,1994-02-07,1994-02-13
2732,28,1994-02-14,1994-02-20
6601,41,1994-02-21,1994-02-27
15710,23,1994-03-21,1994-03-27
842,3,1982-05-10,1982-05-16
88563,16,1982-05-10,1982-05-16
6914,48,1982-05-10,1982-05-16
842,2,1982-05-17,1982-05-23
88563,16,1982-05-24,1982-05-30
817,23,1982-05-24,1982-05-30
853,15,1982-05-31,1982-06-06
15425,43,1982-05-31,1982-06-06
88563,17,1982-06-07,1982-06-13
15339,40,1982-06-14,1982-06-20
15425,47,1982-06-14,1982-06-20
869,15,1982-06-21,1982-06-27
848,3,1982-06-28,1982-07-04
27014,25,1982-07-05,1982-07-11
7327,44,1982-07-05,1982-07-11
64154,49,1982-07-05,1982-07-11
7319,6,1982-07-12,1982-07-18
27014,17,1982-07-12,1982-07-18
15464,24,1982-07-12,1982-07-18
